r,g(r)
0.1625,0.0018951053406189476
0.48878078817733994,0.014980241613077365
0.8150615763546799,0.5027992686355955
1.1413423645320198,0.9802013445710069
1.4676231527093597,0.9796792424661475
1.7939039408866997,1.0900060417447004
2.1201847290640394,1.2537398941875795
2.4464655172413794,1.3167952998310508
2.7727463054187194,1.1904590078361201
3.0990270935960593,1.1383751413733811
3.4253078817733993,1.105256454627089
3.7515886699507393,1.1162418242662253
4.077869458128079,1.0772835828337948
4.404150246305419,1.081762133283362
4.730431034482759,1.0732734363916698
5.056711822660099,1.0554013425876947
5.382992610837439,1.0520733210255853
5.709273399014779,1.0527825071910457
6.035554187192119,1.052614994161691
6.361834975369459,1.034056040300156
6.688115763546799,1.0534585498771643
7.014396551724139,1.036011912302081
7.340677339901479,1.0494591815867502
7.666958128078819,1.0297581925211536
7.993238916256159,1.0367948684879522
8.319519704433498,1.0318556793861335
8.645800492610839,1.0365315316307988
8.972081280788178,1.0347824162285246
9.298362068965519,1.0285094037561153
9.624642857142858,1.0250454848293438
9.950923645320199,1.0339115438630455
10.277204433497538,1.0337733523876504
10.603485221674879,1.0345026927695402
10.929766009852218,1.0364844552813797
11.256046798029558,1.0239144075195479
11.582327586206898,1.0297616865149968
11.908608374384238,1.0357771111373066
12.234889162561577,1.0250600715252516
12.561169950738918,1.0263856808748588
12.887450738916257,1.0220156233404205
13.213731527093598,1.042962520006308
13.540012315270937,1.0262714236463197
13.866293103448278,1.031967949924702
14.192573891625617,1.0290353683930222
14.518854679802958,1.0285585732641966
14.845135467980297,1.0298842233799645
15.171416256157638,1.023967232958491
15.497697044334977,1.026562115645438
15.823977832512318,1.021685526153505
16.15025862068966,1.0297182314520954
16.476539408866998,1.0313896775246205
16.80282019704434,1.0325116993805787
17.129100985221676,1.02392179159848
17.455381773399015,1.0282067945844833
17.781662561576358,1.0274384764134699
18.107943349753697,1.019976006739718
18.434224137931036,1.0240576313966558
18.760504926108375,1.0238952984210663
19.086785714285718,1.0294333259713946
19.413066502463057,1.0226581093903304
19.739347290640396,1.0252340179110013
20.065628078817735,1.027715540491755
20.391908866995077,1.0241181300339832
20.718189655172417,1.0228927149268916
21.044470443349756,1.0270741839526074
21.370751231527095,1.0179208171246334
21.697032019704437,1.0227812249129469
22.023312807881776,1.0214139233025843
22.349593596059115,1.017700776432169
22.675874384236455,1.0230144237457202
23.002155172413797,1.0192726752203538
23.328435960591136,1.0243177597762345
23.654716748768475,1.0191764440421707
23.980997536945814,1.0197804187966575
24.307278325123157,1.016923501868848
24.633559113300496,1.015725706617332
24.959839901477835,1.0180187818227002
25.286120689655174,1.0162752568827387
25.612401477832517,1.0141479029217852
25.938682266009856,1.016360059287566
26.264963054187195,1.014160638889302
26.591243842364534,1.021997135762174
26.917524630541877,1.0139280181899695
27.243805418719216,1.0169141242039628
27.570086206896555,1.0150895475595985
27.896366995073894,1.0207901125257572
28.222647783251237,1.0102846537110304
28.548928571428576,1.0138979762243099
28.875209359605915,1.0107532961331542
29.201490147783254,1.0209066578873622
29.527770935960593,1.0146090548813764
29.854051724137936,1.0142882852543944
30.180332512315275,1.0170126377356588
30.506613300492614,1.0169287966675336
30.832894088669953,1.0138737809098297
31.159174876847295,1.0127895572990167
31.485455665024634,1.0118989059106458
31.811736453201974,1.012540559393732
32.138017241379316,1.014563464358527
32.46429802955666,1.0146276172299336
32.790578817733994,1.0117035475089073
33.11685960591133,1.0148467330367175
33.44314039408868,1.0143719121450334
33.769421182266015,1.014400733039205
34.09570197044335,1.0133807869114293
34.42198275862069,1.0107431669139642
34.74826354679803,1.011222969072361
35.07454433497538,1.0141545537788927
35.400825123152714,1.0101152689617554
35.72710591133005,1.008703716895673
36.0533866995074,1.0103462991641008
36.379667487684735,1.0111018975774875
36.70594827586207,1.0137803224081519
37.03222906403941,1.0064829269352098
37.35850985221675,1.012434515589085
37.6847906403941,1.0045206016646717
38.011071428571434,1.0101471860884326
38.33735221674877,1.0067375300562933
38.66363300492612,1.0063815212532115
38.989913793103455,1.0097227464567609
39.31619458128079,1.006325141458367
39.64247536945813,1.0100501013774104
39.96875615763547,1.0118037039618943
40.29503694581282,1.009252609465917
40.62131773399015,1.0035014301103726
40.94759852216749,1.011571457621188
41.27387931034484,1.0071830361736598
41.600160098522174,1.0100805541800641
41.92644088669951,1.0061875508757787
42.25272167487685,1.0092054157206858
42.57900246305419,1.0090680406283643
42.90528325123153,1.0061569362977933
43.23156403940887,1.0117343139899766
43.55784482758621,1.007589774524992
43.88412561576356,1.00846826384115
44.210406403940894,1.0092848736951365
44.53668719211823,1.0091448717937064
44.86296798029557,1.0079450137606314
45.18924876847291,1.0097927302485892
45.51552955665025,1.0063897412840197
45.84181034482759,1.0046770141834025
46.16809113300493,1.0095699506650735
46.49437192118228,1.0120282564423628
46.820652709359614,1.0105173859866248
47.14693349753695,1.0078631600071302
47.47321428571429,1.0059874378547924
47.79949507389163,1.006369323588249
48.12577586206897,1.0075033268513172
48.45205665024631,1.0045481494225317
48.77833743842365,1.0051944157336654
49.104618226601,1.0042606588225569
49.43089901477833,1.0056755722482655
49.75717980295567,1.005473965718818
50.08346059113301,1.0068802045658782
50.40974137931035,1.002313581515891
50.73602216748769,1.0012661674585026
51.06230295566503,1.006565693882259
51.38858374384237,0.9995511639672529
51.71486453201972,1.004231221780334
52.04114532019705,1.0022169825042178
52.36742610837439,1.000823450084528
52.69370689655173,1.003513014833098
53.01998768472907,1.0026119411389525
53.34626847290641,1.002542965745011
53.67254926108375,1.0006988226666964
53.99883004926109,1.004262265950326
54.32511083743844,1.0019984855585582
54.65139162561577,1.0008203366968937
54.97767241379311,1.0010663808373053
55.30395320197045,1.003092809964303
55.63023399014779,1.0004132099336767
55.95651477832513,0.999127474118346
56.28279556650247,1.0042077497857762
56.60907635467981,0.9999793528570191
56.93535714285715,1.002076024597625
57.26163793103449,1.0011380273857458
57.58791871921183,1.0020086689526502
57.91419950738917,0.996208120304033
58.240480295566506,1.0021000072926405
58.56676108374385,0.9970417538833087
58.89304187192119,0.9988507020637142
59.21932266009853,0.9940544669135517
59.54560344827587,0.999289308689902
59.87188423645321,1.0007931036170492
60.19816502463055,0.9989521413920867
60.52444581280789,0.99648325345273
60.850726600985226,0.9942028442671107
61.17700738916257,0.9947258431873396
61.50328817733991,0.9963972615979351
61.82956896551725,0.9936078731634816
62.15584975369459,0.992164979369724
62.48213054187193,0.9973105694889336
62.80841133004927,0.995924566692857
63.13469211822661,0.9968256455095402
63.460972906403946,0.994038886896062
63.78725369458129,0.9919208703462024
64.11353448275862,0.9951674808896236
64.43981527093597,0.9954738473539974
64.76609605911331,0.9956605684932549
65.09237684729065,0.992010517413274
65.418657635468,0.9933571752720584
65.74493842364532,0.9971311427713125
66.07121921182267,0.9932856190139518
66.39750000000001,0.9850166613639352
